row_index_raw,year,semester,world_region,country,location_raw,location_std,location_recoded,geo_level,disease_wahis_label,disease,serotype,animal_category,species,measuring_units,event_id,outbreak_id,block_id,row_type,in_study_period,new_outbreaks,susceptible,cases,killed_disposed,slaughtered,deaths,vaccinated
994,2024,Jul-Dec 2024,Africa,Nigeria,Benue,Benue,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2024|Jul-Dec 2024|Benue|Rabies|RABV,outbreak_row,False,3.0,,,,,,
995,2024,Jul-Dec 2024,Africa,Nigeria,Benue,Benue,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2024|Jul-Dec 2024|Benue|Rabies|RABV,animal_row,False,,35.0,3.0,3.0,0.0,0.0,0.0
996,2024,Jul-Dec 2024,Africa,Nigeria,Cross River,Cross River,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2024|Jul-Dec 2024|Cross River|Rabies|RABV,outbreak_row,False,4.0,,,,,,
997,2024,Jul-Dec 2024,Africa,Nigeria,Cross River,Cross River,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2024|Jul-Dec 2024|Cross River|Rabies|RABV,animal_row,False,,29.0,4.0,4.0,0.0,0.0,0.0
998,2024,Jul-Dec 2024,Africa,Nigeria,Delta,Delta,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2024|Jul-Dec 2024|Delta|HPAI|H5N1,outbreak_row,False,1.0,,,,,,
999,2024,Jul-Dec 2024,Africa,Nigeria,Delta,Delta,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2024|Jul-Dec 2024|Delta|HPAI|H5N1,animal_row,False,,1590.0,1590.0,0.0,0.0,1590.0,0.0
1000,2024,Jul-Dec 2024,Africa,Nigeria,Delta,Delta,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2024|Jul-Dec 2024|Delta|Rabies|RABV,animal_row,False,,11.0,1.0,1.0,0.0,0.0,0.0
1001,2024,Jul-Dec 2024,Africa,Nigeria,Gombe,Gombe,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2024|Jul-Dec 2024|Gombe|Rabies|RABV,outbreak_row,False,5.0,,,,,,
1002,2024,Jul-Dec 2024,Africa,Nigeria,Gombe,Gombe,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2024|Jul-Dec 2024|Gombe|Rabies|RABV,animal_row,False,,62.0,5.0,5.0,0.0,0.0,0.0
1003,2024,Jul-Dec 2024,Africa,Nigeria,Jigawa,Jigawa,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2024|Jul-Dec 2024|Jigawa|Rabies|RABV,outbreak_row,False,4.0,,,,,,
1004,2024,Jul-Dec 2024,Africa,Nigeria,Jigawa,Jigawa,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2024|Jul-Dec 2024|Jigawa|Rabies|RABV,animal_row,False,,45.0,4.0,4.0,0.0,0.0,0.0
1005,2024,Jul-Dec 2024,Africa,Nigeria,Kaduna,Kaduna,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2024|Jul-Dec 2024|Kaduna|Rabies|RABV,outbreak_row,False,9.0,,,,,,
1006,2024,Jul-Dec 2024,Africa,Nigeria,Kaduna,Kaduna,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2024|Jul-Dec 2024|Kaduna|Rabies|RABV,animal_row,False,,84.0,8.0,8.0,0.0,0.0,0.0
1007,2024,Jul-Dec 2024,Africa,Nigeria,Kaduna,Kaduna,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Goats,Animal,-,-,2024|Jul-Dec 2024|Kaduna|Rabies|RABV,animal_row,False,,12.0,1.0,1.0,0.0,0.0,0.0
1008,2024,Jul-Dec 2024,Africa,Nigeria,Kano,Kano,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2024|Jul-Dec 2024|Kano|HPAI|H5N1,outbreak_row,False,1.0,,,,,,
1009,2024,Jul-Dec 2024,Africa,Nigeria,Kano,Kano,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2024|Jul-Dec 2024|Kano|HPAI|H5N1,animal_row,False,,50.0,50.0,43.0,0.0,7.0,0.0
1010,2024,Jul-Dec 2024,Africa,Nigeria,Kano,Kano,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2024|Jul-Dec 2024|Kano|Rabies|RABV,animal_row,False,,37.0,3.0,3.0,0.0,0.0,0.0
1011,2024,Jul-Dec 2024,Africa,Nigeria,Kebbi,Kebbi,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2024|Jul-Dec 2024|Kebbi|Rabies|RABV,outbreak_row,False,2.0,,,,,,
1012,2024,Jul-Dec 2024,Africa,Nigeria,Kebbi,Kebbi,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2024|Jul-Dec 2024|Kebbi|Rabies|RABV,animal_row,False,,27.0,2.0,2.0,0.0,0.0,0.0
1013,2024,Jul-Dec 2024,Africa,Nigeria,Ogun,Ogun,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2024|Jul-Dec 2024|Ogun|Rabies|RABV,outbreak_row,False,2.0,,,,,,
1014,2024,Jul-Dec 2024,Africa,Nigeria,Ogun,Ogun,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2024|Jul-Dec 2024|Ogun|Rabies|RABV,animal_row,False,,14.0,2.0,2.0,0.0,0.0,0.0
1015,2024,Jul-Dec 2024,Africa,Nigeria,Osun,Osun,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2024|Jul-Dec 2024|Osun|Rabies|RABV,outbreak_row,False,1.0,,,,,,
1016,2024,Jul-Dec 2024,Africa,Nigeria,Osun,Osun,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2024|Jul-Dec 2024|Osun|Rabies|RABV,animal_row,False,,8.0,1.0,1.0,0.0,0.0,0.0
1017,2024,Jul-Dec 2024,Africa,Nigeria,Plateau,Plateau,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2024|Jul-Dec 2024|Plateau|Rabies|RABV,outbreak_row,False,60.0,,,,,,
1018,2024,Jul-Dec 2024,Africa,Nigeria,Plateau,Plateau,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2024|Jul-Dec 2024|Plateau|Rabies|RABV,animal_row,False,,648.0,57.0,52.0,0.0,5.0,1500.0
1019,2024,Jul-Dec 2024,Africa,Nigeria,Plateau,Plateau,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Cats,Animal,-,-,2024|Jul-Dec 2024|Plateau|Rabies|RABV,animal_row,False,,12.0,3.0,3.0,0.0,0.0,0.0
1020,2024,Jul-Dec 2024,Africa,Nigeria,Sokoto,Sokoto,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2024|Jul-Dec 2024|Sokoto|Rabies|RABV,outbreak_row,False,1.0,,,,,,
1021,2024,Jul-Dec 2024,Africa,Nigeria,Sokoto,Sokoto,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2024|Jul-Dec 2024|Sokoto|Rabies|RABV,animal_row,False,,12.0,1.0,1.0,0.0,0.0,0.0
1022,2024,Jul-Dec 2024,Africa,Nigeria,Taraba,Taraba,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2024|Jul-Dec 2024|Taraba|Rabies|RABV,outbreak_row,False,1.0,,,,,,
1023,2024,Jul-Dec 2024,Africa,Nigeria,Taraba,Taraba,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2024|Jul-Dec 2024|Taraba|Rabies|RABV,animal_row,False,,11.0,1.0,1.0,0.0,0.0,0.0
1024,2024,Jul-Dec 2024,Africa,Nigeria,Zamfara,Zamfara,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2024|Jul-Dec 2024|Zamfara|Rabies|RABV,outbreak_row,False,2.0,,,,,,
1025,2024,Jul-Dec 2024,Africa,Nigeria,Zamfara,Zamfara,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2024|Jul-Dec 2024|Zamfara|Rabies|RABV,animal_row,False,,24.0,2.0,2.0,0.0,0.0,0.0
1026,2025,Jan-Jun 2025,Africa,Nigeria,Abia,Abia,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2025|Jan-Jun 2025|Abia|Rabies|RABV,outbreak_row,False,1.0,,,,,,
1027,2025,Jan-Jun 2025,Africa,Nigeria,Abia,Abia,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2025|Jan-Jun 2025|Abia|Rabies|RABV,animal_row,False,,8.0,1.0,0.0,0.0,1.0,0.0
1028,2025,Jan-Jun 2025,Africa,Nigeria,Adamawa,Adamawa,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2025|Jan-Jun 2025|Adamawa|Rabies|RABV,outbreak_row,False,1.0,,,,,,
1029,2025,Jan-Jun 2025,Africa,Nigeria,Adamawa,Adamawa,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2025|Jan-Jun 2025|Adamawa|Rabies|RABV,animal_row,False,,13.0,1.0,1.0,0.0,0.0,0.0
1030,2025,Jan-Jun 2025,Africa,Nigeria,Bauchi,Bauchi,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2025|Jan-Jun 2025|Bauchi|Rabies|RABV,outbreak_row,False,8.0,,,,,,
1031,2025,Jan-Jun 2025,Africa,Nigeria,Bauchi,Bauchi,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2025|Jan-Jun 2025|Bauchi|Rabies|RABV,animal_row,False,,257.0,8.0,6.0,0.0,2.0,0.0
1032,2025,Jan-Jun 2025,Africa,Nigeria,Benue,Benue,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2025|Jan-Jun 2025|Benue|Rabies|RABV,outbreak_row,False,3.0,,,,,,
1033,2025,Jan-Jun 2025,Africa,Nigeria,Benue,Benue,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2025|Jan-Jun 2025|Benue|Rabies|RABV,animal_row,False,,18.0,3.0,2.0,0.0,1.0,0.0
1034,2025,Jan-Jun 2025,Africa,Nigeria,Borno,Borno,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2025|Jan-Jun 2025|Borno|Rabies|RABV,outbreak_row,False,1.0,,,,,,
1035,2025,Jan-Jun 2025,Africa,Nigeria,Borno,Borno,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2025|Jan-Jun 2025|Borno|Rabies|RABV,animal_row,False,,11.0,1.0,1.0,0.0,0.0,0.0
1036,2025,Jan-Jun 2025,Africa,Nigeria,Cross River,Cross River,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2025|Jan-Jun 2025|Cross River|Rabies|RABV,outbreak_row,False,2.0,,,,,,
1037,2025,Jan-Jun 2025,Africa,Nigeria,Cross River,Cross River,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2025|Jan-Jun 2025|Cross River|Rabies|RABV,animal_row,False,,17.0,2.0,2.0,0.0,0.0,0.0
1038,2025,Jan-Jun 2025,Africa,Nigeria,Federal Capital Territory,Federal Capital Territory,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2025|Jan-Jun 2025|Federal Capital Territory|HPAI|H5N1,outbreak_row,False,2.0,,,,,,
1039,2025,Jan-Jun 2025,Africa,Nigeria,Federal Capital Territory,Federal Capital Territory,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2025|Jan-Jun 2025|Federal Capital Territory|HPAI|H5N1,animal_row,False,,7300.0,7300.0,6900.0,0.0,400.0,0.0
1040,2025,Jan-Jun 2025,Africa,Nigeria,Federal Capital Territory,Federal Capital Territory,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2025|Jan-Jun 2025|Federal Capital Territory|Rabies|RABV,outbreak_row,False,1.0,,,,,,
1041,2025,Jan-Jun 2025,Africa,Nigeria,Federal Capital Territory,Federal Capital Territory,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2025|Jan-Jun 2025|Federal Capital Territory|Rabies|RABV,animal_row,False,,15.0,1.0,0.0,0.0,1.0,0.0
1042,2025,Jan-Jun 2025,Africa,Nigeria,Gombe,Gombe,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2025|Jan-Jun 2025|Gombe|Rabies|RABV,outbreak_row,False,4.0,,,,,,
1043,2025,Jan-Jun 2025,Africa,Nigeria,Gombe,Gombe,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2025|Jan-Jun 2025|Gombe|Rabies|RABV,animal_row,False,,51.0,3.0,2.0,0.0,1.0,0.0
1044,2025,Jan-Jun 2025,Africa,Nigeria,Gombe,Gombe,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Sheep,Animal,-,-,2025|Jan-Jun 2025|Gombe|Rabies|RABV,animal_row,False,,20.0,1.0,0.0,0.0,1.0,0.0
1045,2025,Jan-Jun 2025,Africa,Nigeria,Imo,Imo,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2025|Jan-Jun 2025|Imo|Rabies|RABV,outbreak_row,False,1.0,,,,,,
1046,2025,Jan-Jun 2025,Africa,Nigeria,Imo,Imo,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2025|Jan-Jun 2025|Imo|Rabies|RABV,animal_row,False,,13.0,1.0,1.0,0.0,0.0,0.0
1047,2025,Jan-Jun 2025,Africa,Nigeria,Jigawa,Jigawa,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2025|Jan-Jun 2025|Jigawa|Rabies|RABV,outbreak_row,False,2.0,,,,,,
1048,2025,Jan-Jun 2025,Africa,Nigeria,Jigawa,Jigawa,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2025|Jan-Jun 2025|Jigawa|Rabies|RABV,animal_row,False,,26.0,2.0,2.0,0.0,0.0,0.0
1049,2025,Jan-Jun 2025,Africa,Nigeria,Kaduna,Kaduna,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2025|Jan-Jun 2025|Kaduna|HPAI|H5N1,outbreak_row,False,2.0,,,,,,
1050,2025,Jan-Jun 2025,Africa,Nigeria,Kaduna,Kaduna,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2025|Jan-Jun 2025|Kaduna|HPAI|H5N1,animal_row,False,,66500.0,66500.0,64243.0,0.0,2257.0,0.0
1051,2025,Jan-Jun 2025,Africa,Nigeria,Kaduna,Kaduna,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2025|Jan-Jun 2025|Kaduna|Rabies|RABV,outbreak_row,False,4.0,,,,,,
1052,2025,Jan-Jun 2025,Africa,Nigeria,Kaduna,Kaduna,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2025|Jan-Jun 2025|Kaduna|Rabies|RABV,animal_row,False,,99.0,4.0,3.0,0.0,1.0,0.0
1053,2025,Jan-Jun 2025,Africa,Nigeria,Kano,Kano,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2025|Jan-Jun 2025|Kano|HPAI|H5N1,outbreak_row,False,10.0,,,,,,
1054,2025,Jan-Jun 2025,Africa,Nigeria,Kano,Kano,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2025|Jan-Jun 2025|Kano|HPAI|H5N1,animal_row,False,,9621.0,9621.0,7929.0,0.0,1692.0,0.0
1055,2025,Jan-Jun 2025,Africa,Nigeria,Kano,Kano,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2025|Jan-Jun 2025|Kano|Rabies|RABV,outbreak_row,False,3.0,,,,,,
1056,2025,Jan-Jun 2025,Africa,Nigeria,Kano,Kano,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2025|Jan-Jun 2025|Kano|Rabies|RABV,animal_row,False,,51.0,3.0,2.0,0.0,1.0,0.0
1057,2025,Jan-Jun 2025,Africa,Nigeria,Katsina,Katsina,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2025|Jan-Jun 2025|Katsina|HPAI|H5N1,outbreak_row,False,1.0,,,,,,
1058,2025,Jan-Jun 2025,Africa,Nigeria,Katsina,Katsina,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2025|Jan-Jun 2025|Katsina|HPAI|H5N1,animal_row,False,,325.0,325.0,160.0,,165.0,
1059,2025,Jan-Jun 2025,Africa,Nigeria,Kwara,Kwara,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2025|Jan-Jun 2025|Kwara|Rabies|RABV,outbreak_row,False,1.0,,,,,,
1060,2025,Jan-Jun 2025,Africa,Nigeria,Kwara,Kwara,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2025|Jan-Jun 2025|Kwara|Rabies|RABV,animal_row,False,,23.0,1.0,1.0,0.0,0.0,0.0
1061,2025,Jan-Jun 2025,Africa,Nigeria,Osun,Osun,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2025|Jan-Jun 2025|Osun|Rabies|RABV,outbreak_row,False,2.0,,,,,,
1062,2025,Jan-Jun 2025,Africa,Nigeria,Osun,Osun,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2025|Jan-Jun 2025|Osun|Rabies|RABV,animal_row,False,,23.0,2.0,2.0,0.0,0.0,0.0
1063,2025,Jan-Jun 2025,Africa,Nigeria,Plateau,Plateau,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2025|Jan-Jun 2025|Plateau|HPAI|H5N1,outbreak_row,False,2.0,,,,,,
1064,2025,Jan-Jun 2025,Africa,Nigeria,Plateau,Plateau,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2025|Jan-Jun 2025|Plateau|HPAI|H5N1,animal_row,False,,3300.0,3300.0,2500.0,0.0,800.0,0.0
1065,2025,Jan-Jun 2025,Africa,Nigeria,Plateau,Plateau,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2025|Jan-Jun 2025|Plateau|Rabies|RABV,outbreak_row,False,39.0,,,,,,
1066,2025,Jan-Jun 2025,Africa,Nigeria,Plateau,Plateau,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2025|Jan-Jun 2025|Plateau|Rabies|RABV,animal_row,False,,814.0,38.0,33.0,0.0,6.0,0.0
1067,2025,Jan-Jun 2025,Africa,Nigeria,Plateau,Plateau,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Cats,Animal,-,-,2025|Jan-Jun 2025|Plateau|Rabies|RABV,animal_row,False,,5.0,1.0,1.0,0.0,0.0,0.0
1068,2025,Jan-Jun 2025,Africa,Nigeria,Zamfara,Zamfara,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2025|Jan-Jun 2025|Zamfara|HPAI|H5N1,outbreak_row,False,1.0,,,,,,
1069,2025,Jan-Jun 2025,Africa,Nigeria,Zamfara,Zamfara,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2025|Jan-Jun 2025|Zamfara|HPAI|H5N1,animal_row,False,,6500.0,6500.0,2830.0,0.0,3670.0,0.0
1070,2025,Jul-Dec 2025,Africa,Nigeria,Bauchi,Bauchi,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2025|Jul-Dec 2025|Bauchi|Rabies|RABV,outbreak_row,False,7.0,,,,,,
1071,2025,Jul-Dec 2025,Africa,Nigeria,Bauchi,Bauchi,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2025|Jul-Dec 2025|Bauchi|Rabies|RABV,animal_row,False,,53.0,6.0,3.0,0.0,3.0,0.0
1072,2025,Jul-Dec 2025,Africa,Nigeria,Bauchi,Bauchi,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Cattle,Animal,-,-,2025|Jul-Dec 2025|Bauchi|Rabies|RABV,animal_row,False,,27.0,1.0,0.0,0.0,1.0,0.0
1073,2025,Jul-Dec 2025,Africa,Nigeria,Benue,Benue,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2025|Jul-Dec 2025|Benue|Rabies|RABV,outbreak_row,False,4.0,,,,,,
1074,2025,Jul-Dec 2025,Africa,Nigeria,Benue,Benue,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2025|Jul-Dec 2025|Benue|Rabies|RABV,animal_row,False,,36.0,4.0,0.0,0.0,4.0,0.0
1075,2025,Jul-Dec 2025,Africa,Nigeria,Gombe,Gombe,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2025|Jul-Dec 2025|Gombe|Rabies|RABV,outbreak_row,False,1.0,,,,,,
1076,2025,Jul-Dec 2025,Africa,Nigeria,Gombe,Gombe,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2025|Jul-Dec 2025|Gombe|Rabies|RABV,animal_row,False,,8.0,1.0,0.0,0.0,1.0,0.0
1077,2025,Jul-Dec 2025,Africa,Nigeria,Jigawa,Jigawa,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2025|Jul-Dec 2025|Jigawa|Rabies|RABV,outbreak_row,False,1.0,,,,,,
1078,2025,Jul-Dec 2025,Africa,Nigeria,Jigawa,Jigawa,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2025|Jul-Dec 2025|Jigawa|Rabies|RABV,animal_row,False,,12.0,1.0,0.0,0.0,1.0,0.0
1079,2025,Jul-Dec 2025,Africa,Nigeria,Kaduna,Kaduna,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2025|Jul-Dec 2025|Kaduna|Rabies|RABV,outbreak_row,False,7.0,,,,,,
1080,2025,Jul-Dec 2025,Africa,Nigeria,Kaduna,Kaduna,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2025|Jul-Dec 2025|Kaduna|Rabies|RABV,animal_row,False,,70.0,7.0,3.0,0.0,4.0,0.0
1081,2025,Jul-Dec 2025,Africa,Nigeria,Kano,Kano,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2025|Jul-Dec 2025|Kano|HPAI|H5N1,outbreak_row,False,1.0,,,,,,
1082,2025,Jul-Dec 2025,Africa,Nigeria,Kano,Kano,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2025|Jul-Dec 2025|Kano|HPAI|H5N1,animal_row,False,,2958.0,2958.0,2274.0,0.0,684.0,0.0
1083,2025,Jul-Dec 2025,Africa,Nigeria,Kano,Kano,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2025|Jul-Dec 2025|Kano|Rabies|RABV,outbreak_row,False,5.0,,,,,,
1084,2025,Jul-Dec 2025,Africa,Nigeria,Kano,Kano,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2025|Jul-Dec 2025|Kano|Rabies|RABV,animal_row,False,,67.0,5.0,2.0,0.0,3.0,0.0
1085,2025,Jul-Dec 2025,Africa,Nigeria,Katsina,Katsina,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2025|Jul-Dec 2025|Katsina|Rabies|RABV,outbreak_row,False,1.0,,,,,,
1086,2025,Jul-Dec 2025,Africa,Nigeria,Katsina,Katsina,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Goats,Animal,-,-,2025|Jul-Dec 2025|Katsina|Rabies|RABV,animal_row,False,,23.0,1.0,0.0,0.0,1.0,0.0
1087,2025,Jul-Dec 2025,Africa,Nigeria,Kebbi,Kebbi,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2025|Jul-Dec 2025|Kebbi|HPAI|H5N1,outbreak_row,False,1.0,,,,,,
1088,2025,Jul-Dec 2025,Africa,Nigeria,Kebbi,Kebbi,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2025|Jul-Dec 2025|Kebbi|HPAI|H5N1,animal_row,False,,13425.0,13425.0,12739.0,0.0,686.0,0.0
1089,2025,Jul-Dec 2025,Africa,Nigeria,Ogun,Ogun,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2025|Jul-Dec 2025|Ogun|HPAI|H5N1,outbreak_row,False,1.0,,,,,,
1090,2025,Jul-Dec 2025,Africa,Nigeria,Ogun,Ogun,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2025|Jul-Dec 2025|Ogun|HPAI|H5N1,animal_row,False,,6500.0,6200.0,300.0,0.0,6200.0,0.0
1091,2025,Jul-Dec 2025,Africa,Nigeria,Plateau,Plateau,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,,-,-,-,2025|Jul-Dec 2025|Plateau|HPAI|H5N1,outbreak_row,False,1.0,,,,,,
1092,2025,Jul-Dec 2025,Africa,Nigeria,Plateau,Plateau,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2025|Jul-Dec 2025|Plateau|HPAI|H5N1,animal_row,False,,216.0,216.0,166.0,0.0,50.0,0.0
1093,2025,Jul-Dec 2025,Africa,Nigeria,Plateau,Plateau,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,,-,-,-,2025|Jul-Dec 2025|Plateau|Rabies|RABV,outbreak_row,False,19.0,,,,,,
1094,2025,Jul-Dec 2025,Africa,Nigeria,Plateau,Plateau,False,state,Rabies virus (Inf. with),Rabies,RABV,Domestic,Dogs,Animal,-,-,2025|Jul-Dec 2025|Plateau|Rabies|RABV,animal_row,False,,144.0,14.0,7.0,0.0,7.0,0.0
